Run,serotype,antigen_formula,target_acc,biosample_acc,asm_acc,scientific_name
,,,PDT001769415.1,SAMEA112198886,GCA_947576955.1,Klebsiella pneumoniae
SRR6059822,,,PDT000417099.1,SAMN07682592,GCA_022298955.1,Klebsiella pneumoniae
,,,PDT001141148.1,SAMN19981600,GCA_020177805.1,Klebsiella pneumoniae
SRR24127878,,,PDT001951921.1,SAMN34137799,GCA_032983225.1,Klebsiella pneumoniae
,,,PDT000590383.1,SAMN12419076,GCA_008572835.1,Klebsiella pneumoniae
,,,PDT000639211.1,SAMN13241554,GCA_009722485.1,Klebsiella pneumoniae
,,,PDT002063378.1,SAMN35082471,GCA_035968915.1,Klebsiella pneumoniae
SRR11267896,,,PDT000880915.1,SAMN13829636,GCA_022054485.1,Klebsiella pneumoniae
DRR390473,,,PDT001701870.1,SAMD00501969,GCA_030871575.1,Klebsiella pneumoniae
ERR11578232,,,PDT001905078.1,SAMEA113605468,GCA_032070045.1,Klebsiella pneumoniae
SRR25473690,,,PDT001884773.1,SAMN14851653,GCA_031525235.1,Klebsiella pneumoniae
SRR24127807,,,PDT001951851.1,SAMN34137928,GCA_032984625.1,Klebsiella pneumoniae
,,,PDT000623262.1,SAMN13133898,GCA_009498255.1,Klebsiella quasipneumoniae
SRR13086313,,,PDT000893479.3,SAMN16823583,GCA_022041175.3,Klebsiella pneumoniae
,,,PDT002244969.1,SAMN40477287,GCA_040562225.1,Klebsiella pneumoniae
SRR14450272,,,PDT001020446.1,SAMN19016740,GCA_021953145.1,Klebsiella pneumoniae
SRR9217899,,,PDT000785577.1,SAMN11979439,GCA_022172385.1,Klebsiella quasipneumoniae subsp. similipneumoniae
,,,PDT002042048.1,SAMN38756793,GCA_034731955.1,Klebsiella pneumoniae
,,,PDT000995790.1,SAMN17214843,GCA_017639065.1,Klebsiella pneumoniae
SRR18175633,,,PDT001256115.1,SAMN26101476,GCA_022432155.1,Klebsiella pneumoniae
SRR25382895,,,PDT001823772.2,SAMN36673184,GCA_031014545.2,Klebsiella pneumoniae
SRR18207286,,,PDT001261334.1,SAMN26366840,GCA_022500565.1,Klebsiella pneumoniae
SRR23217120,,,PDT001590805.3,SAMN32908112,GCA_028171105.3,Klebsiella pneumoniae
DRR388339,,,PDT001704679.1,SAMD00499835,GCA_034675385.1,Klebsiella pneumoniae subsp. pneumoniae
,,,PDT001228135.1,SAMN23526145,GCA_021520395.1,Klebsiella pneumoniae
,,,PDT001365582.1,SAMN24814277,GCA_024355455.1,Klebsiella pneumoniae
,,,PDT001865560.1,SAMEA113935014,GCA_956482825.1,Klebsiella pneumoniae
,,,PDT000662980.1,SAMEA6099479,GCA_902508675.1,Klebsiella pneumoniae
SRR5973278,,,PDT000431377.1,SAMN07525457,GCA_022286165.1,Klebsiella pneumoniae
,,,PDT001618113.1,SAMN32818216,GCA_028616445.1,Klebsiella pneumoniae
,,,PDT000365979.1,SAMN09809694,GCA_003402995.1,Klebsiella pneumoniae
,,,PDT002366237.1,SAMN40910348,GCA_041753685.1,Klebsiella variicola subsp. variicola
SRR14741881,,,PDT001368866.1,SAMN19581993,GCA_024453365.1,Klebsiella pneumoniae
SRR14673372,,,PDT001049025.1,SAMN18720528,GCA_021941795.1,Klebsiella pneumoniae
,,,PDT001405214.1,SAMN30192224,GCA_024757705.1,Klebsiella pneumoniae
SRR11267875,,,PDT000880894.1,SAMN13829684,GCA_022054825.1,Klebsiella pneumoniae
SRR13077453,,,PDT000925163.1,SAMN16824597,GCA_022026335.1,Klebsiella pneumoniae
,,,PDT002335159.1,SAMN43035552,GCA_041424575.1,Klebsiella pneumoniae
,,,PDT002200727.1,SAMN40698390,GCA_040138685.1,Klebsiella variicola subsp. variicola
SRR10991942,,,PDT000715215.1,SAMN12774055,GCA_022193145.1,Klebsiella pneumoniae
SRR11992868,,,PDT001214382.1,SAMN14851569,GCA_021842875.1,Klebsiella pneumoniae
SRR5387037,,,PDT000876076.1,SAMN06437587,GCA_022063565.1,Klebsiella pneumoniae
,,,PDT002290981.1,SAMN37542875,GCA_041030505.1,Klebsiella pneumoniae
,,,PDT001483875.1,SAMN31571295,GCA_026113705.1,Klebsiella pneumoniae
,,,PDT000370569.1,SAMEA3727707,GCA_900507995.1,Klebsiella pneumoniae
SRR11402667,,,PDT000712765.3,SAMN14391989,GCA_031041895.2,Klebsiella pneumoniae
SRR26892752,,,PDT001993316.1,SAMN38335546,GCA_033850275.1,Klebsiella pneumoniae
ERR3932042,,,PDT000706726.1,SAMEA5049508,GCA_022200705.1,Klebsiella pneumoniae
SRR29067396,,,PDT002168326.1,SAMN41436450,GCA_039665295.1,Klebsiella pneumoniae
SRR17301904,,,PDT001243209.1,SAMN24019454,GCA_022163345.1,Klebsiella pneumoniae
SRR24337775,,,PDT002116649.1,SAMN34420698,GCA_037398375.1,Klebsiella pneumoniae
SRR13182481,,,PDT000901814.1,SAMN16981834,GCA_022033595.1,Klebsiella pneumoniae
SRR15047162,,,PDT001216464.1,SAMN20064935,GCA_021840065.1,Klebsiella pneumoniae
,,,PDT002042338.1,SAMN38757594,GCA_034738635.1,Klebsiella pneumoniae
SRR5877448,,,PDT000435445.1,SAMN07421107,GCA_022263955.1,Klebsiella pneumoniae
ERR10447185,,,PDT001504960.1,SAMEA111533282,GCA_026527415.1,Klebsiella pneumoniae
,,,PDT002110204.1,SAMN39584164,GCA_037104635.1,Klebsiella pneumoniae
,,,PDT000714375.1,SAMN11811881,GCA_011683085.1,Klebsiella pneumoniae
,,,PDT002159365.1,SAMN37877866,GCA_039575485.1,Klebsiella pneumoniae
SRR27397078,,,PDT002044548.1,SAMN39222318,GCA_034970545.1,Klebsiella pneumoniae
ERR6293783,,,PDT001092428.1,SAMEA8948344,GCA_021917155.1,Klebsiella pneumoniae
ERR10669681,,,PDT001585515.1,SAMEA112228918,GCA_028091335.1,Klebsiella pneumoniae
,,,PDT001594196.1,SAMEA112229041,GCA_947662935.1,Klebsiella pneumoniae
,,,PDT000801587.3,SAMN15649156,GCA_014041645.2,Klebsiella pneumoniae
,,,PDT001137058.1,SAMN12212190,GCA_020119475.1,Klebsiella quasipneumoniae
,,,PDT000046818.1,SAMN03261529,GCA_000812525.1,Klebsiella pneumoniae
,,,PDT002251016.1,SAMN42317757,GCA_040690255.1,Klebsiella pneumoniae
SRR18370020,,,PDT001288721.1,SAMN26796495,GCA_023035255.1,Klebsiella quasipneumoniae
,,,PDT000471444.1,SAMD00129542,GCA_004311485.1,Klebsiella pneumoniae
SRR17431337,,,PDT001196661.2,SAMN16614910,GCA_021822445.1,Klebsiella pneumoniae
ERR4981890,,,PDT001961092.1,SAMEA7707550,GCA_033103985.1,Klebsiella pneumoniae
DRR121839,,,PDT000431960.1,SAMD00110895,GCA_022282305.1,Klebsiella pneumoniae
SRR18209049,,,PDT001289374.1,SAMN26369071,GCA_023031185.1,Klebsiella pneumoniae
SRR4414012,,,PDT000151986.2,SAMN05860996,GCA_022309435.1,Klebsiella pneumoniae
SRR14634806,,,PDT001046029.1,SAMN19317616,GCA_021941855.1,Klebsiella pneumoniae
SRR3221676,,,PDT000130467.2,SAMN04448231,GCA_022315615.1,Klebsiella pneumoniae
SRR24673309,,,PDT001744194.2,SAMN35159614,GCA_031044975.2,Klebsiella pneumoniae
SRR18209187,,,PDT001289511.1,SAMN26369013,GCA_023027545.1,Klebsiella quasipneumoniae subsp. similipneumoniae
SRR5387357,,,PDT000876284.1,SAMN06438812,GCA_022059795.1,Klebsiella pneumoniae
SRR17302625,,,PDT001243909.1,SAMN24019135,GCA_022100475.1,Klebsiella pneumoniae
,,,PDT000941823.1,SAMN10353619,GCA_016754055.1,Klebsiella pneumoniae
,,,PDT001285157.1,SAMN16823193,GCA_022041375.2,Klebsiella pneumoniae
SRR10506359,,,PDT000632231.1,SAMN12732016,GCA_022211245.1,Klebsiella pneumoniae
SRR25627844,,,PDT001923204.1,SAMN36971996,GCA_032637645.1,Klebsiella pneumoniae
,,,PDT000723423.2,SAMN11602134,GCA_008373035.2,Klebsiella pneumoniae
SRR5385987,,,PDT000875046.1,SAMN06438687,GCA_022082195.1,Klebsiella pneumoniae
SRR15695330,,,PDT001288167.1,SAMN20967268,GCA_023043055.1,Klebsiella pneumoniae
SRR25932001,,,PDT001876272.2,SAMN37305396,GCA_031209975.2,Klebsiella pneumoniae
SRR26401956,,,PDT001958568.1,SAMN37851165,GCA_033121505.1,Klebsiella pneumoniae
SRR18207297,,,PDT001261345.1,SAMN26366830,GCA_022497705.1,Klebsiella pneumoniae
DRR518092,,,PDT002036409.1,SAMD00662136,GCA_034508675.1,Klebsiella pneumoniae
,,,PDT002383555.1,SAMN43510004,GCA_041929615.1,Klebsiella pneumoniae
SRR24337925,,,PDT002116772.1,SAMN34420650,GCA_037392725.1,Klebsiella pneumoniae
,,,PDT000121617.1,SAMN03281082,GCA_001597195.1,Klebsiella pneumoniae
SRR27049643,,,PDT002016697.1,SAMN38448862,GCA_034146965.1,Klebsiella pneumoniae
SRR14348126,,,PDT001042257.1,SAMN18913865,GCA_021942155.1,Klebsiella pneumoniae subsp. pneumoniae
,,,PDT002125214.1,SAMN40563640,GCA_037725425.1,Klebsiella pneumoniae
SRR12233378,,,PDT000871125.1,SAMN15541407,GCA_022129625.1,Klebsiella pneumoniae
ERR5233905,,,PDT000989405.1,SAMEA6107634,GCA_021996345.1,Klebsiella pneumoniae
ERR10431894,,,PDT001493209.1,SAMEA111505692,GCA_026354835.1,Klebsiella pneumoniae
